,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,3797,4095,874012,2593,4095,4095
1,4095,3736,4095,874412,2112,4095,4095
2,4095,3715,4095,874513,2075,4095,4095
3,4095,3771,4095,874712,2045,4095,4095
4,4095,3802,4095,874812,2355,4095,4095
5,4095,3832,4095,874912,2355,4095,4095
6,4095,3836,4095,875014,2318,4095,4095
7,4095,3833,4095,875115,2318,4095,4095
8,4095,3806,4095,875315,2200,4095,4095
9,4095,3812,4095,875416,2200,4095,4095
10,4095,3733,4095,875516,2257,4095,4095
11,4095,3783,4095,875616,2157,4095,4095
12,4095,3784,4095,875816,2251,4095,4095
13,4095,3787,4095,875916,2143,4095,4095
14,4095,3769,4095,876017,2221,4095,4095
15,4095,3789,4095,876117,2199,4095,4095
16,4095,3772,4095,876317,2121,4095,4095
17,4095,3757,4095,876416,2121,4095,4095
18,4095,3776,4095,876516,2087,4095,4095
19,4095,3756,4095,876616,2087,4095,4095
20,4095,3736,4095,876816,1941,4095,4095
21,4095,3735,4095,876917,1941,4095,4095
22,4095,3724,4095,877016,1997,4095,4095
23,4095,3771,4095,877117,1999,4095,4095
24,4095,3904,4095,877316,2108,4095,4095
25,4095,3958,4095,877416,2094,4095,4095
26,4095,4032,4095,877516,2201,4088,4095
27,4095,4095,4095,877617,2201,4088,4095
28,4095,4095,4095,877816,2076,4095,4095
29,4095,4056,4095,877916,2076,4095,4095
30,4095,4016,4095,878016,2125,4095,4095
31,4095,3963,4095,878117,2125,4095,4095
32,4095,3728,4095,878318,2101,4095,4095
33,4095,3784,4095,878417,2459,4095,4095
34,4095,3821,4095,878518,2535,4095,4095
35,4095,3839,4095,878618,2140,4095,4095
36,4095,3775,4095,878817,2257,4095,4095
37,4095,3801,4095,878920,2267,4095,4095
38,4095,3779,4095,879020,2129,4095,4095
39,4095,3832,4095,879120,2129,4095,4095
40,4095,3932,4095,879320,2019,4095,4095
41,4095,3900,4095,879421,2019,4095,4095
42,4095,3859,4095,879521,2011,4095,4095
43,4095,3827,4095,879621,2011,4095,4095
44,4095,3823,4095,879821,1751,4095,4095
45,4095,3832,4095,879920,1781,4095,4095
46,4076,3760,4095,880020,1718,4095,4095
47,4095,4019,4095,880121,1787,4095,4095
48,4095,4000,4095,880320,1735,4095,4095
49,4095,4095,4095,880420,2071,4064,4095
50,4095,4095,4095,880522,1804,4095,4095
51,4095,4095,4095,880622,1804,4095,4095
52,4095,4095,4095,880823,1439,4095,4095
53,4095,4095,4095,880923,1439,4095,4095
54,4095,4095,4095,881023,1307,4095,4095
55,4095,4095,4095,881123,1304,4095,4095
56,4095,4095,4095,881223,1337,4095,4095
57,4095,4095,4095,881425,1215,4095,4095
58,4095,4095,4095,881525,1532,4095,4095
59,4095,4095,4095,881625,1264,4095,4095
60,4095,4095,4095,881724,1245,4095,4095
61,4095,4095,4095,881924,1205,4095,4095
62,4095,4095,4095,882024,1241,4095,4095
63,4095,4095,4095,882125,1241,4095,4095
64,4095,4095,4095,882324,1299,4095,4095
65,4095,4095,4095,882425,1299,4095,4095
66,4095,4095,4095,882524,1249,4095,4095
67,4095,4095,4095,882724,1141,3957,4095
68,4095,4095,4095,882825,1201,4095,4095
69,4095,4095,4095,882926,1240,4095,4095
70,4095,4095,4095,883026,1233,4095,4095
71,4095,4095,4095,883126,1249,4095,4095
72,4095,4095,4095,883326,1192,4095,4095
73,4095,4095,4095,883427,1228,4095,4095
74,4095,4095,4095,883527,1197,4095,4095
75,4095,4095,4095,883626,1197,4095,4095
76,4095,4095,4095,883826,1214,4095,4095
77,4095,4095,4095,883926,1214,4095,4095
78,4095,4095,4095,884027,1133,4095,4095
79,4095,4095,4095,884126,1187,4095,4095
80,4095,4095,4095,884328,1168,4095,4095
81,4095,4095,4095,884427,1191,4095,4095
82,4095,4095,4095,884528,1303,4095,4095
83,4095,4095,4095,884628,1347,4095,4095
84,4095,4095,4095,884827,1245,4095,4095
85,4095,4095,4095,884928,1245,4095,4095
86,4095,4095,4095,885028,1119,4095,4095
87,4095,4095,4095,885128,1119,4095,4095
88,4095,4095,4095,885228,1115,4095,4095
89,4095,4095,4095,885431,1115,4095,4095
90,4095,4095,4095,885530,1101,4095,4095
91,4095,3791,4095,885630,1207,4095,4095
92,4039,3403,4095,885830,1405,4088,4095
93,3918,3224,4095,885930,1888,4095,4095
94,4016,3240,4095,886031,4095,4095,4095
95,4007,3256,4095,886130,4095,4095,4095
96,4095,3432,4095,886331,3288,4095,4095
97,4095,3563,4095,886431,3288,4095,4095
98,4095,3687,4095,886631,2905,4095,4095
99,4095,3900,4095,886732,2848,4095,4095
100,4095,3853,4095,886831,2939,4095,4095
101,4095,3904,4095,886931,2812,4090,4095
102,4095,3904,4095,887031,2953,4089,4095
103,4095,3831,4095,887232,2927,4080,4095
104,4095,3800,4095,887332,2867,4095,4095
105,4095,3683,4095,887431,2761,4095,4095
106,4095,3673,4095,887532,2663,4095,4095
107,4095,3665,4095,887732,2647,4095,4095
108,4095,3589,4095,887833,2667,4095,4095
109,4095,3599,4095,887932,2310,4095,4095
110,4095,3543,4095,888032,2300,4095,4095
111,4095,3508,4095,888234,2233,4095,4095
112,4095,3496,4095,888333,2328,4095,4095
113,4095,3475,4095,888434,2435,4095,4095
114,4056,3451,4095,888634,2388,4095,4095
115,4095,3451,4095,888735,2504,4095,4095
116,4095,3443,4095,888835,2517,4095,4095
117,4095,3456,4095,888934,2450,4095,4095
118,4057,3437,4095,889134,2491,4095,4095
119,4095,3517,4095,889234,2441,4095,4095
