,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,1495921,1660,4056,4095
1,4095,4095,4095,1496321,1675,4095,4095
2,4095,4095,4095,1499323,1681,4095,4095
3,4095,4095,4095,1499423,1619,4095,4095
4,4095,4095,4095,1499524,1631,4095,4095
5,4095,4095,4095,1499723,1660,4095,4095
6,4095,4095,4095,1499824,1687,4095,4095
7,4095,4095,4095,1499924,1672,4095,4095
8,4095,4095,4095,1500125,1600,4048,4095
9,4095,4095,4095,1500224,1689,4095,4095
10,4095,4095,4095,1500325,1697,4095,4095
11,4095,4095,4095,1500525,1613,4089,4095
12,4095,4095,4095,1500624,1645,4095,4095
13,4095,4095,4095,1500724,1600,4046,4095
14,4095,4095,4095,1500924,1661,4095,4095
15,4095,4095,4095,1501025,1623,4058,4095
16,4095,4095,4095,1501125,1687,4095,4095
17,4095,4095,4095,1501225,1603,4056,4095
18,4095,4095,4095,1501426,1671,4095,4095
19,4095,4095,4095,1501525,1596,4030,4095
20,4095,4095,4095,1501626,1625,4095,4095
21,4095,4095,4095,1501725,1602,4065,4095
22,4095,4095,4095,1501927,1689,4095,4095
23,4095,4095,4095,1502026,1608,4029,4095
24,4095,4095,4095,1502126,1687,4095,4095
25,4095,4095,4095,1502227,1684,4095,4095
26,4095,4095,4095,1502427,1600,4075,4095
27,4095,4095,4095,1502528,1619,4095,4095
28,4095,4095,4095,1502628,1617,4083,4095
29,4095,4095,4095,1502727,1640,4095,4095
30,4095,4095,4095,1502929,1648,4028,4095
31,4095,4095,4095,1503030,1627,4095,4095
32,4095,4095,4095,1503130,1651,4095,4095
33,4095,4095,4095,1503330,1629,4095,4095
34,4095,4095,4095,1503429,1631,4095,4095
35,4095,4095,4095,1503529,1631,4095,4095
36,4095,4095,4095,1503730,1609,4040,4095
37,4095,4095,4095,1503831,1609,4040,4095
38,4095,4095,4095,1503930,1672,4095,4095
39,4095,4095,4095,1504031,1672,4095,4095
40,4095,4095,4095,1504231,1609,4028,4095
41,4095,4095,4095,1504331,1679,4095,4095
42,4095,4095,4095,1504431,1596,4024,4095
43,4095,4095,4095,1504632,1683,4095,4095
44,4095,4095,4095,1504731,1683,4095,4095
45,4095,4095,4095,1504834,1623,4095,4095
46,4095,4095,4095,1504933,1671,4095,4095
47,4095,4095,4095,1505134,1671,4095,4095
48,4095,4095,4095,1505233,1619,4075,4095
49,4095,4095,4095,1505434,1656,4095,4095
50,4095,4095,4095,1505534,1691,4095,4095
51,4095,4095,4095,1505635,1632,4095,4095
52,4095,4095,4095,1505836,1669,4095,4095
53,4095,4095,4095,1505937,1629,4095,4095
54,4095,4095,4095,1506036,1645,4095,4095
55,4095,4095,4095,1506137,1623,4089,4095
56,4095,4095,4095,1506338,1692,4095,4095
57,4095,4095,4095,1506439,1669,4095,4095
58,4095,4095,4095,1506539,1701,4095,4095
59,4095,4095,4095,1506639,1692,4095,4095
60,4095,4095,4095,1506838,1692,4095,4095
61,4095,4095,4095,1506939,1658,4082,4095
62,4095,4095,4095,1507038,1658,4082,4095
63,4095,4095,4095,1507139,1880,4088,4095
64,4095,4095,4095,1507338,1880,4088,4095
65,4095,4095,4095,1507439,2119,4095,4095
66,4095,4095,4095,1507539,2546,4095,4095
67,4095,4095,4095,1507740,2507,4095,4095
68,4095,4095,4095,1507941,2263,4095,4095
69,4095,4095,4095,1508140,2200,4095,4095
70,4095,4095,4095,1508240,2157,4095,4095
71,4095,4095,4095,1508340,2105,4095,4095
72,4095,4095,4095,1508540,2327,4095,4095
73,4095,4095,4095,1508641,4095,4095,4095
74,4095,4095,4095,1508741,4095,4095,4095
75,4095,4095,4095,1509040,4095,4095,4095
76,4095,4095,4095,1510141,3966,4095,4095
77,4095,4095,4095,1510643,2787,4095,4095
78,4095,4095,4095,1510742,2809,4095,4095
79,4095,4095,4095,1510943,2679,4095,4095
80,4095,4095,4095,1511043,2665,4095,4095
81,4095,4095,4095,1511144,2632,4095,4095
82,4095,4095,4095,1511343,2632,4095,4095
83,4095,4095,4095,1511444,2533,4095,4095
84,4095,4095,4095,1511544,2464,4095,4095
85,4095,4095,4095,1511644,2507,4095,4095
86,4095,4095,4095,1511845,2535,4095,4095
87,4095,4095,4095,1511945,2445,4095,4095
88,4095,4095,4095,1512045,2376,4095,4095
89,4095,4095,4095,1512245,2356,4095,4095
90,4095,4095,4095,1513345,2191,4095,4095
91,4095,4095,4095,1513446,2102,4095,4095
92,4095,4095,4095,1513645,2143,4095,4095
93,4095,4095,4095,1513745,2157,4095,4095
94,4095,4095,4095,1513845,2123,4095,4095
95,4095,4095,4095,1513945,2080,4095,4095
96,4095,4095,4095,1514146,2080,4095,4095
97,4095,4095,4095,1514246,2183,4095,4095
98,4095,4095,4095,1514347,2169,4095,4095
99,4095,4095,4095,1514450,2095,4095,4095
100,4095,4095,4095,1514550,2095,4095,4095
101,4095,4095,4095,1514750,2072,4095,4095
102,4095,4095,4095,1514850,2072,4095,4095
103,4095,4095,4095,1514950,2163,4095,4095
104,4095,4095,4095,1515152,2133,4095,4095
105,4095,4095,4095,1515252,2142,4095,4095
106,4095,4095,4095,1517854,2087,4095,4095
107,4095,4095,4095,1517955,2124,4095,4095
108,4095,4095,4095,1518054,2124,4095,4095
109,4095,4095,4095,1518155,2095,4095,4095
110,4095,4095,4095,1518354,2095,4095,4095
111,4095,4095,4095,1518454,2077,4095,4095
112,4095,4095,4095,1518555,2030,4095,4095
113,4095,4095,4095,1518756,2101,4095,4095
114,4095,4095,4095,1518857,2088,4095,4095
115,4095,4095,4095,1518956,2123,4095,4095
116,4095,4095,4095,1519057,2103,4095,4095
117,4095,4095,4095,1519257,2046,4095,4095
118,4095,4095,4095,1519357,2044,4095,4095
119,4095,4095,4095,1519459,2059,4095,4095
120,4095,4095,4095,1519560,2059,4095,4095
121,4095,4095,4095,1519760,2039,4095,4095
122,4095,4095,4095,1519861,2039,4095,4095
123,4095,4095,4095,1519960,2093,4095,4095
124,4095,4095,4095,1520061,2078,4095,4095
125,4095,4095,4095,1520262,2129,4095,4095
126,4095,4095,4095,1520362,2123,4095,4095
127,4095,4095,4095,1520462,2184,4095,4095
128,4095,4095,4095,1520661,2180,4095,4095
129,4095,4095,4095,1520761,2161,4095,4095
130,4095,4095,4095,1520861,2168,4095,4095
131,4095,4095,4095,1520961,2077,4095,4095
