,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4019,4095,1804477,4095,4095,4095
1,4095,3985,4095,1804577,4095,4095,4095
2,4095,3999,4095,1804777,4095,4095,4095
3,4095,3991,4095,1804877,4095,4095,4095
4,4095,3992,4095,1804977,4095,4095,4095
5,4095,3999,4095,1805078,4095,4095,4095
6,4095,3943,4095,1805278,4095,4095,4095
7,4095,3999,4095,1805379,4095,4095,4095
8,4095,3995,4095,1805478,4095,4095,4095
9,4095,3919,4095,1805679,4095,4095,4095
10,4095,3993,4095,1805778,4095,4095,4095
11,4095,4014,4095,1805878,4095,4095,4095
12,4095,3962,4095,1805978,4095,4095,4095
13,4095,3945,4095,1806078,4095,4095,4095
14,4095,3968,4095,1806280,4095,4095,4095
15,4095,3955,4095,1806379,4095,4095,4095
16,4095,3943,4095,1806480,4095,4095,4095
17,4095,3963,4095,1806580,4095,4095,4095
18,4095,3964,4095,1806782,4095,4095,4095
19,4095,3951,4095,1806881,4095,4095,4095
20,4095,3952,4095,1806982,4095,4095,4095
21,4095,3819,4095,1807082,4095,4095,4095
22,4095,3960,4095,1807283,4095,4095,4095
23,4095,3925,4095,1807383,4095,4095,4095
24,4095,3939,4095,1807482,4095,4095,4095
25,4095,3929,4095,1807582,4095,4095,4095
26,4095,3927,4095,1807783,4095,4095,4095
27,4095,3913,4095,1807883,4095,4095,4095
28,4095,3931,4095,1807983,4095,4095,4095
29,4095,3933,4095,1808082,4095,4095,4095
30,4095,3944,4095,1808283,4095,4095,4095
31,4095,3948,4095,1808382,4095,4095,4095
32,4095,3915,4095,1808483,4095,4095,4095
33,4095,3952,4095,1808582,4095,4095,4095
34,4095,3923,4095,1808784,4095,4095,4095
35,4095,3952,4095,1809283,4095,4095,4095
36,4095,3919,4095,1809483,4095,4095,4095
37,4095,3929,4095,1809583,4095,4095,4095
38,4095,3950,4095,1809683,4095,4095,4095
39,4095,3919,4095,1809783,4095,4095,4095
40,4095,3936,4095,1809983,4095,4095,4095
41,4095,3907,4095,1810083,4095,4095,4095
42,4095,3933,4095,1810184,4095,4095,4095
43,4095,3911,4095,1810284,4095,4095,4095
44,4095,3952,4095,1810485,4095,4095,4095
45,4095,3911,4095,1810585,4095,4095,4095
46,4095,3924,4095,1810685,4095,4095,4095
47,4095,3915,4095,1810885,4095,4095,4095
48,4095,3927,4095,1810985,4095,4095,4095
49,4095,3948,4095,1811085,4095,4095,4095
50,4095,3919,4095,1811185,4095,4095,4095
51,4095,3938,4095,1811387,4095,4095,4095
52,4095,3927,4095,1811487,4095,4095,4095
53,4095,3931,4095,1811586,4095,4095,4095
54,4095,3936,4095,1811686,4095,4095,4095
55,4095,3911,4095,1811887,4095,4095,4095
56,4095,3934,4095,1811988,4095,4095,4095
57,4095,3940,4095,1812087,4095,4095,4095
58,4095,3927,4095,1812188,4095,4095,4095
59,4095,3908,4095,1812387,4095,4095,4095
60,4095,3798,4095,1812488,4095,4095,4095
61,4095,3823,4095,1812589,4095,4095,4095
62,4095,3907,4095,1812689,4095,4095,4095
63,4095,3947,4095,1812788,4095,4095,4095
64,4095,3919,4095,1812989,4095,4095,4095
65,4095,3829,4095,1813089,4095,4095,4095
66,4095,3815,4095,1813190,4095,4095,4095
67,4095,3944,4095,1813390,4095,4095,4095
68,4095,3932,4095,1813491,4095,4095,4095
69,4095,3929,4095,1813590,4095,4095,4095
70,4095,3911,4095,1813690,4095,4095,4095
71,4095,3932,4095,1813791,4095,4095,4095
72,4095,3817,4095,1813994,4095,4095,4095
73,4095,3930,4095,1814094,4095,4095,4095
74,4095,3944,4095,1814195,4095,4095,4095
75,4095,3933,4095,1814394,4095,4095,4095
76,4095,3940,4095,1814494,4095,4095,4095
77,4095,3940,4095,1814594,4095,4095,4095
78,4095,3920,4095,1814695,4095,4095,4095
79,4095,3915,4095,1814896,4095,4095,4095
80,4095,3928,4095,1814996,4095,4095,4095
81,4095,3927,4095,1815095,4095,4095,4095
82,4095,3895,4095,1815195,4095,4095,4095
83,4095,3926,4095,1815396,4095,4095,4095
84,4095,3930,4095,1815495,4095,4095,4095
85,4095,3940,4095,1815596,4095,4095,4095
86,4095,3895,4095,1815696,4095,4095,4095
87,4095,3932,4095,1815895,4095,4095,4095
88,4095,3901,4095,1815995,4095,4095,4095
89,4095,3907,4095,1816096,4095,4095,4095
90,4095,3902,4095,1816196,4095,4095,4095
91,4095,3920,4095,1816297,4095,4095,4095
92,4095,3903,4095,1816497,4095,4095,4095
93,4095,3928,4095,1816596,4095,4095,4095
94,4095,3928,4095,1816696,4095,4095,4095
95,4095,3936,4095,1816796,4095,4095,4095
96,4095,3923,4095,1816997,4095,4095,4095
97,4095,3913,4095,1817397,4095,4095,4095
98,4095,3875,4095,1817597,4095,4095,4095
99,4095,3804,4095,1817697,4095,4095,4095
100,4095,3923,4095,1817797,4095,4095,4095
101,4095,3904,4095,1817898,4095,4095,4095
102,4095,3899,4095,1818097,4095,4095,4095
103,4095,3903,4095,1818198,4095,4095,4095
104,4095,3926,4095,1818297,4095,4095,4095
105,4095,3924,4095,1818398,4095,4095,4095
106,4095,3920,4095,1818597,4095,4095,4095
107,4095,3904,4095,1818697,4095,4095,4095
108,4095,3899,4095,1818797,4095,4095,4095
109,4095,3919,4095,1818897,4095,4095,4095
110,4095,3914,4095,1819099,4095,4095,4095
111,4095,3903,4095,1819199,4095,4095,4095
112,4095,3903,4095,1819299,4095,4095,4095
113,4095,3932,4095,1819399,4095,4095,4095
114,4095,3899,4095,1819598,4095,4095,4095
115,4095,3899,4095,1819699,4095,4095,4095
116,4095,3900,4095,1819799,4095,4095,4095
117,4095,3918,4095,1819898,4095,4095,4095
118,4095,3895,4095,1820100,4095,4095,4095
119,4095,3904,4095,1820199,4095,4095,4095
120,4095,3918,4095,1820299,4095,4095,4095
121,4095,3926,4095,1820399,4095,4095,4095
122,4095,3927,4095,1820599,4095,4095,4095
123,4095,3899,4095,1820700,4095,4095,4095
124,4095,3912,4095,1820799,4095,4095,4095
125,4095,3912,4095,1820900,4095,4095,4095
126,4095,3883,4095,1820999,4095,4095,4095
127,4095,3879,4095,1821200,4095,4095,4095
128,4095,3912,4095,1821301,4095,4095,4095
129,4095,3887,4095,1821400,4095,4095,4095
130,4095,3903,4095,1821501,4095,4095,4095
131,4095,3916,4095,1821701,4095,4095,4095
132,4095,3883,4095,1821801,4095,4095,4095
133,4095,3920,4095,1821901,4095,4095,4095
134,4095,3912,4095,1822101,4095,4095,4095
135,4095,3881,4095,1822202,4095,4095,4095
136,4095,3881,4095,1822301,4095,4095,4095
137,4095,3904,4095,1822401,4095,4095,4095
138,4095,3839,4095,1822603,4095,4095,4095
139,4095,3895,4095,1822703,4095,4095,4095
140,4095,3899,4095,1822803,4095,4095,4095
141,4095,3904,4095,1822903,4095,4095,4095
142,4095,3960,4095,1823103,4095,4095,4095
143,4095,3912,4095,1823204,4095,4095,4095
144,4095,3916,4095,1823305,4095,4095,4095
145,4095,3911,4095,1823405,4095,4095,4095
146,4095,3892,4095,1823604,4095,4095,4095
147,4095,3930,4095,1823704,4095,4095,4095
148,4095,3904,4095,1823805,4095,4095,4095
149,4095,3904,4095,1823905,4095,4095,4095
150,4095,3880,4095,1824105,4095,4095,4095
