,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,355703,4095,4095,4095
1,4095,4095,4095,355803,4095,4095,4095
2,4095,4095,4095,356002,4095,4095,4095
3,4095,4095,4095,356103,4095,4095,4095
4,4095,4095,4095,356204,4095,4095,4095
5,4095,4095,4095,356404,4095,4095,4095
6,4095,4095,4095,356503,4095,4095,4095
7,4095,4095,4095,356604,4095,4095,4095
8,4095,4095,4095,356704,4095,4095,4095
9,4095,4095,4095,356904,4095,4095,4095
10,4095,4095,4095,357004,4095,4095,4095
11,4095,4095,4095,357104,4095,4095,4095
12,4095,4095,4095,357305,4095,4095,4095
13,4095,4095,4095,357405,4095,4095,4095
14,4095,4095,4095,357505,4095,4095,4095
15,4095,4095,4095,357705,4095,4095,4095
16,4095,4095,4095,357804,4095,4095,4095
17,4095,4095,4095,357905,4095,4095,4095
18,4095,4095,4095,358104,4095,4095,4095
19,4095,4095,4095,358205,4095,4095,4095
20,4095,4095,4095,358305,4095,4095,4095
21,4095,4095,4095,358404,4095,4095,4095
22,4095,4095,4095,358505,4095,4095,4095
23,4095,4095,4095,358705,4095,4095,4095
24,4095,4095,4095,358805,4095,4095,4095
25,4095,4095,4095,358905,4095,4095,4095
26,4095,4095,4095,359104,4095,4095,4095
27,4095,4095,4095,359205,4095,4095,4095
28,4095,4095,4095,359306,4095,4095,4095
29,4095,4095,4095,359406,4095,4095,4095
30,4095,4095,4095,359606,4095,4095,4095
31,4095,4095,4095,359706,4095,4095,4095
32,4095,4095,4095,359806,4095,4095,4095
33,4095,4095,4095,360007,4095,4095,4095
34,4095,4095,4095,360107,4095,4095,4095
35,4095,4095,4095,360207,4095,4095,4095
36,4095,4095,4095,360407,4095,4095,4095
37,4095,4095,4095,360507,4095,4095,4095
38,4095,4095,4095,360607,4095,4095,4095
39,4095,4095,4095,360808,4095,4095,4095
40,4095,4095,4095,360908,4095,4095,4095
41,4095,4095,4095,361007,4095,4095,4095
42,4095,4095,4095,361108,4095,4095,4095
43,4095,4095,4095,361308,4095,4095,4095
44,4095,4095,4095,361408,4095,4095,4095
45,4095,4095,4095,361508,4095,4095,4095
46,4095,4095,4095,361607,4095,4095,4095
47,4095,4095,4095,361809,4095,4095,4095
48,4095,4095,4095,361909,4095,4095,4095
49,4095,4095,4095,362008,4095,4095,4095
50,4095,4095,4095,362108,4095,4095,4095
51,4095,4095,4095,362309,4095,4095,4095
52,4095,4095,4095,362409,4095,4095,4095
53,4095,4095,4095,362609,4095,4095,4095
54,4095,4095,4095,362708,4095,4095,4095
55,4095,4095,4095,362808,4095,4095,4095
