,heel1,ball11,ball12,time,heel2,ball21,ball22
0,3432,3050,4095,717096,3145,2960,4095
1,3622,3055,4095,717297,3269,4095,4095
2,3765,3147,4095,717397,3473,4095,4095
3,4095,4095,4095,717498,3227,3604,4095
4,4095,4095,4095,717697,3227,3604,4095
5,4095,4095,4095,717798,768,3285,4095
6,4095,4095,4095,717897,768,3285,4095
7,4095,4095,4095,718097,1674,2813,4095
8,3605,3108,4055,718297,3136,2637,4095
9,3639,3244,4095,718397,3217,3739,4095
10,3736,3273,4095,718497,3399,4095,4095
11,3848,3455,4095,718597,3456,4095,4095
12,4095,4095,4095,718697,3461,4095,4095
13,4095,4095,4095,718898,3239,2619,4095
14,4095,4095,4095,718998,3239,2619,4095
15,4095,4095,4095,719097,976,3281,4095
16,4095,4095,4095,719198,976,3281,4095
17,3629,3045,4025,719399,3132,2700,4095
18,3608,3190,4095,719500,3182,3994,4095
19,3559,3272,4095,719599,3384,4095,4095
20,3621,3179,4095,719699,3359,4095,4095
21,4095,4095,4095,719900,3456,4095,4095
22,4095,4095,4095,720000,3197,3973,4095
23,4095,4095,4095,720100,873,2718,4095
24,4095,4095,4095,720201,1003,2670,4095
25,4095,4095,4095,720400,1453,3029,4095
26,4095,4073,4095,720501,1453,3029,4095
27,3562,3079,4095,720600,3223,3960,4095
28,3657,3177,4095,720701,3223,3960,4095
29,3756,3327,4095,720901,3497,4095,4095
30,4095,4095,4095,721001,3372,4095,4095
31,4095,4095,4095,721102,3181,4095,4095
32,3757,3818,3809,721201,981,3379,4095
33,4095,4095,4095,721402,687,3613,4095
34,4095,4095,4095,721502,1011,3436,4095
35,4095,4095,4095,721602,1434,3315,4095
36,3229,3272,4095,721804,2976,2989,4095
37,3333,3404,4095,721905,3465,4095,4095
38,3401,3224,4095,722005,3528,4095,4095
39,3486,3140,4095,722104,3446,4095,4095
40,3815,3300,4095,722205,3428,4095,4095
41,4095,4095,4095,722405,3229,2975,4095
42,4095,4095,4095,722506,1083,2840,4095
43,4095,4095,4095,722605,1265,3221,4095
