,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,748525,1079,3284,4095
1,3547,2983,4095,748725,1675,3067,4095
2,3485,3079,4095,748826,3320,4095,4095
3,3562,3079,4095,748926,3351,4095,4095
4,3612,3111,4095,749025,3344,4095,4095
5,4095,4095,4095,749227,3449,4095,4095
6,4087,4095,4095,749328,1383,2841,4095
7,4095,4095,4095,749428,1383,2841,4095
8,4095,4095,4095,749528,1083,3255,4095
9,4095,4095,4095,749729,1083,3255,4095
10,3545,2989,4039,749829,2459,2769,4095
11,3529,3183,4095,750229,3517,4095,4095
12,4075,4095,4095,750329,3481,4095,4095
13,4092,4095,4095,750531,2976,3015,4095
14,4095,4095,4095,750630,945,3233,4095
15,4095,4095,4095,750731,880,3445,4095
16,4087,4095,4095,750831,2793,2680,4095
17,3561,3109,4095,751032,2793,2680,4095
18,3568,3153,4071,751132,3304,4095,4095
19,3684,3283,4092,751232,3388,4095,4095
20,3901,4095,4095,751431,3456,4095,4095
21,4095,4095,4095,751531,3455,4095,4095
22,4091,4095,4095,751732,3171,3331,4095
23,4095,4095,4095,751832,1320,2841,4095
24,4095,4095,4095,751931,1315,3165,4095
25,4095,4095,4095,752031,2477,2756,4095
26,3312,3103,4005,752231,3236,3561,4095
27,3071,2765,3757,752332,3455,4095,4095
28,3447,3047,4095,752431,3455,4095,4095
29,3519,3021,4095,752531,3497,4095,4095
30,3704,3101,4091,752631,3497,4095,4095
31,4091,4095,4095,752832,3017,3056,4095
32,4095,4095,4095,752931,3017,3056,4095
33,4083,4095,4095,753032,1133,3164,4095
34,4095,4095,4095,753132,1133,3164,4095
35,4093,4095,4095,753334,1747,2908,4095
36,3529,3061,4095,753433,3015,2723,4095
37,3576,3065,4094,753533,3187,3644,4095
38,3788,3513,4095,753634,3512,4095,4095
39,3995,3711,3743,753835,3549,4095,4095
40,4095,4095,4095,753934,3456,4095,4095
41,4095,4095,4095,754034,1101,2923,4095
42,4095,4095,4095,754235,1101,2923,4095
43,4095,4095,4095,754335,1659,3199,4095
44,4095,4095,4095,754434,1659,3199,4095
45,3675,3063,4025,754534,3235,2949,4095
46,3607,2991,4095,754734,3473,4095,4095
47,3717,3023,4095,754835,3399,4095,4095
48,3883,3101,4095,754934,3404,4095,4095
49,4085,4095,4095,755134,3493,4095,4095
50,4091,4095,4095,755235,3184,2949,4095
51,4078,4095,4095,755335,1163,2839,4095
52,4091,4095,4095,755436,1163,2839,4095
53,4094,4095,4095,755535,883,3343,4095
54,3439,4095,4095,755737,883,3343,4095
55,3161,3554,4095,755838,2340,3246,4095
56,3007,3343,4095,755937,2340,3246,4095
57,3038,3261,4095,756037,3273,3805,4095
