,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,92554,1131,3487,4095
1,4095,4095,4095,92755,1115,3641,4095
2,4095,4095,4095,92855,1088,3559,4095
3,4095,4095,4095,92955,1123,3607,4095
4,4095,4095,4095,93055,1088,3499,4095
5,4095,4095,4095,93256,1128,3501,4095
6,4095,4095,4095,93357,1080,3567,4095
7,4095,4095,4095,93556,1080,3567,4095
8,4095,4095,4095,93656,1109,3605,4095
9,4095,4095,4095,93757,1141,3469,4095
10,4095,4095,4095,93856,1140,3493,4095
11,4095,4095,4095,94056,1144,3491,4095
12,4095,4095,4095,94156,1088,3515,4095
13,4095,4095,4095,94257,1129,3577,4095
14,4095,4095,4095,94357,1088,3533,4095
15,4095,4095,4095,94557,1133,3591,4095
16,4095,4095,4095,94656,1131,3564,4095
17,4095,4095,4095,94756,1131,3564,4095
18,4095,4095,4095,94957,1101,3609,4095
19,4095,4095,4095,95057,1101,3609,4095
20,4095,4095,4095,95156,1107,3591,4095
21,4095,4095,4095,95356,1060,3462,4095
22,4095,4095,4095,95456,1127,3446,4095
23,4095,4095,4095,95556,1096,3475,4095
24,4095,4095,4095,95657,1112,3467,4095
25,4095,4095,4095,95758,1060,3571,4095
26,4095,4095,4095,95959,1067,3565,4095
27,4095,4095,4095,96059,1067,3565,4095
28,4095,4095,4095,96159,1122,3448,4095
29,4095,4095,4095,96360,1103,3603,4095
30,4095,4095,4095,96460,1056,3505,4095
31,4095,4095,4095,96560,1069,3576,4095
32,4095,4095,4095,96660,1061,3523,4095
33,4095,4095,4095,96861,1079,3573,4095
34,4095,4095,4095,96960,1200,3471,4095
35,4095,4095,4095,97060,1291,3513,4095
36,4095,4095,4095,97261,1226,3473,4095
37,4095,4095,4095,97361,1147,3589,4095
38,4095,4095,4095,97461,1119,3593,4095
39,4095,4095,4095,97561,1177,3453,4095
40,4095,4095,4095,97761,1118,3493,4095
41,4095,4095,4095,97861,1149,3528,4095
42,4095,4095,4095,97961,1123,3592,4095
43,4095,4095,4095,98061,1135,3499,4095
44,4095,4095,4095,98161,1129,3581,4095
45,4095,4095,4095,98361,1113,3543,4095
46,4095,4095,4095,98461,1143,3454,4095
47,4095,4095,4095,98562,1105,3611,4095
48,4095,4095,4095,98662,1115,3507,4095
49,4095,4095,4095,98863,1132,3499,4095
50,4095,4095,4095,98963,1097,3611,4095
51,4095,4095,4095,99062,1077,3448,4095
52,4095,4095,4095,99263,1072,3557,4095
53,4095,4095,4095,99363,1128,3595,4095
54,4095,4095,4095,99462,1128,3491,4095
55,4095,4095,4095,99563,1107,3619,4095
56,4095,4095,4095,99764,1133,3451,4095
57,4095,4095,4095,99863,1115,3580,4095
58,4095,4095,4095,99963,1106,3534,4095
59,4095,4095,4095,100163,1093,3603,4095
60,4095,4095,4095,100263,1088,3505,4095
61,4095,4095,4095,100364,1133,3485,4095
62,4095,4095,4095,100464,1104,3483,4095
63,4095,4095,4095,100664,1128,3497,4095
64,4095,4095,4095,100765,1110,3604,4095
65,4095,4095,4095,100866,1135,3440,4095
66,4095,4095,4095,100966,1135,3440,4095
67,4095,4095,4095,101166,1080,3499,4095
68,4095,4095,4095,101266,1080,3499,4095
69,4095,4095,4095,101367,1165,3531,4095
70,4095,4095,4095,101567,1165,3531,4095
71,4095,4095,4095,101666,1148,3560,4095
72,4095,4095,4095,101767,1131,3547,4095
73,4095,4095,4095,101866,1128,3485,4095
74,4095,4095,4095,102067,1136,3489,4095
75,4095,4095,4095,102167,1133,3575,4095
76,4095,4095,4095,102267,1144,3495,4095
77,4095,4095,4095,102368,1146,3443,4095
78,4095,4095,4095,102567,1120,3497,4095
79,4095,4095,4095,102667,1120,3491,4095
80,4095,4095,4095,102767,1120,3491,4095
81,4095,4095,4095,102868,1131,3439,4095
82,4095,4095,4095,103069,1131,3439,4095
83,4095,4095,4095,103169,1137,3445,4095
84,4095,4095,4095,103269,1137,3445,4095
85,4095,4095,4095,103369,1064,3517,4095
86,4095,4095,4095,103570,1133,3451,4095
87,4095,4095,4095,103670,1111,3496,4095
88,4095,4095,4095,103771,1120,3462,4095
