,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4008,4095,1012504,2575,4095,4095
1,4095,3995,4095,1012707,2575,4095,4095
2,4036,4008,4095,1012808,2575,4095,4095
3,4095,3765,4095,1013009,2575,4095,4095
4,4089,4011,4095,1013110,2575,4095,4095
5,4095,3967,4095,1013312,2575,4095,4095
6,4095,3997,4095,1013413,2575,4095,4095
7,4095,4005,4095,1013615,2575,4095,4095
8,4095,3999,4095,1013715,2575,4095,4095
9,4095,3975,4095,1013917,2575,4095,4095
10,4095,4003,4095,1014018,2575,4095,4095
11,4095,4001,4095,1014219,2575,4095,4095
12,4095,3875,4095,1015429,2480,4095,4095
13,4095,3983,4095,1015531,2461,4095,4095
14,4095,3978,4095,1015732,2437,4095,4095
15,4095,3997,4095,1015833,2439,4095,4095
16,4095,3999,4095,1016035,2427,4095,4095
17,4095,3989,4095,1016237,2453,4095,4095
18,4095,4006,4095,1016337,2456,4095,4095
19,4095,4027,4095,1016540,2453,4095,4095
20,4095,4017,4095,1016641,2440,4095,4095
21,4095,4010,4095,1016842,2455,4095,4095
22,4095,4024,4095,1016943,2574,4095,4095
23,3993,3710,4095,1017145,2579,4095,4095
24,4095,3997,4095,1017247,2439,4095,4095
25,4095,4005,4095,1017449,2439,4095,4095
26,4095,4003,4095,1017550,2424,4095,4095
27,4095,4005,4095,1017651,2402,4095,4095
28,4095,4007,4095,1017853,2464,4095,4095
29,4095,4003,4095,1017954,2442,4095,4095
30,4095,3996,4095,1018157,2427,4095,4095
31,4095,3720,4095,1018256,2425,4095,4095
32,4095,4003,4095,1018458,2476,4095,4095
33,4095,3993,4095,1018660,2487,4095,4095
34,4095,3996,4095,1018763,2573,4095,4095
35,3986,3707,4095,1018864,2573,4095,4095
36,4095,4007,4095,1019068,2441,4095,4095
37,4095,3999,4095,1019169,2423,4095,4095
38,4095,4005,4095,1019372,2430,4095,4095
39,4095,4006,4095,1019473,2440,4095,4095
40,3983,4011,4095,1019675,2384,4095,4095
41,4095,3996,4095,1019776,2384,4095,4095
42,4095,3997,4095,1019980,2389,4095,4095
43,3998,4005,4095,1020080,2411,4095,4095
44,4095,3992,4095,1020281,2528,4095,4095
45,4095,3960,4095,1020382,2495,4095,4095
46,4095,3976,4095,1020586,2419,4095,4095
47,4095,4004,4095,1020688,2392,4095,4095
48,4095,3976,4095,1020890,2483,4095,4095
49,3992,3719,4095,1020991,2553,4095,4095
50,4095,3956,4095,1022207,2381,4095,4095
51,4095,3735,4095,1022307,2409,4095,4095
52,4095,4005,4095,1022508,2415,4095,4095
53,4095,3999,4095,1022609,2376,4095,4095
54,4021,3723,4095,1022811,2360,4095,4095
55,4095,3995,4095,1022913,2553,4095,4095
56,4095,3991,4095,1023117,2409,4095,4095
57,4095,4003,4095,1023218,2379,4095,4095
58,4095,3987,4095,1023423,2565,4095,4095
59,4095,3976,4095,1023523,2376,4095,4095
60,4067,3996,4095,1023725,2416,4095,4095
