,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,3496,4095,9696498,4095,4095,4095
1,4095,3488,4095,9696598,4095,4095,4095
2,4095,3483,4095,9696798,4095,4095,4095
3,4095,3496,4095,9696898,4095,4095,4095
4,4095,3281,4095,9697002,4095,4095,4095
5,4095,3497,4095,9697103,4095,4095,4095
6,4095,3484,4095,9697202,4095,4095,4095
7,4095,3496,4095,9697402,4095,4095,4095
8,4095,3452,4095,9697502,4095,4095,4095
9,4095,3420,4095,9697603,4095,4095,4095
10,4095,3607,4095,9697703,4095,4095,4095
11,4095,3500,4095,9697904,4095,4095,4095
12,4095,3540,4095,9698004,4095,4095,4095
13,4095,3490,4095,9698105,4095,4095,4095
14,4095,3443,4095,9698205,4095,4095,4095
15,4095,3470,4095,9698405,4095,4095,4095
16,3993,3314,4095,9698505,4095,4095,4095
17,4095,3575,4095,9698605,4095,4095,4095
18,4095,3408,4095,9698705,4095,4095,4095
19,4095,3472,4095,9698905,4095,4095,4095
20,4095,3565,4095,9699006,4095,4095,4095
21,4095,3488,4095,9699106,4095,4095,4095
22,4095,3408,4095,9699206,4095,4095,4095
23,4095,3471,4095,9699406,4095,4095,4095
24,4095,3431,4095,9699506,4095,4095,4095
25,4095,3472,4095,9699606,4095,4095,4095
26,4095,3471,4095,9699707,4095,4095,4095
27,4095,3565,4095,9699906,4095,4095,4095
28,4095,3455,4095,9700007,4095,4095,4095
29,4095,3479,4095,9700107,4095,4095,4095
30,4095,3447,4095,9700208,4095,4095,4095
31,4095,3469,4095,9700407,4095,4095,4095
32,4095,3443,4095,9700507,4095,4095,4095
33,4095,3569,4095,9700607,4095,4095,4095
34,4095,3468,4095,9700807,4095,4095,4095
35,4095,3515,4095,9700908,4095,4095,4095
36,4095,3451,4095,9701008,4095,4095,4095
37,4095,3482,4095,9701109,4095,4095,4095
38,4095,3456,4095,9701310,4095,4095,4095
39,4095,3433,4095,9701410,4095,4095,4095
40,4095,3539,4095,9701511,4095,4095,4095
41,4095,3575,4095,9701611,4095,4095,4095
42,4095,3452,4095,9701811,4095,4095,4095
43,4095,3468,4095,9701911,4095,4095,4095
44,4095,3432,4095,9702010,4095,4095,4095
45,4095,3449,4095,9702111,4095,4095,4095
46,4095,3469,4095,9702311,4095,4095,4095
47,4095,3438,4095,9702410,4095,4095,4095
48,4095,3447,4095,9702510,4095,4095,4095
49,4095,3384,4095,9702711,4095,4095,4095
50,4095,3443,4095,9702811,4095,4095,4095
51,4095,3454,4095,9702911,4095,4095,4095
52,4095,3392,4095,9703011,4095,4095,4095
53,4095,3420,4095,9703210,4095,4095,4095
54,4095,3384,4095,9703310,4095,4095,4095
55,4095,3403,4095,9703411,4095,4095,4095
56,4095,3410,4095,9703510,4095,4095,4095
57,4095,3425,4095,9703711,4095,4095,4095
58,4095,3399,4095,9703811,4095,4095,4095
59,4095,3527,4095,9703912,4095,4095,4095
