,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,892676,1264,4095,4095
1,4095,4095,4095,892775,2551,3824,4095
2,4017,4095,4095,892875,4095,3816,4095
3,3826,4095,4095,893076,4095,4095,4095
4,3928,4095,4095,893175,4095,4095,4095
5,4031,4095,4095,893275,4095,4095,4095
6,4095,4095,4095,893376,4095,4095,4095
7,4095,4095,4095,893576,4095,4095,4095
8,4095,4095,4095,893676,1189,4095,4095
9,4095,4095,4095,893776,1199,4095,4095
10,4095,4095,4095,893876,1261,4055,4095
11,4095,4095,4095,894077,1773,3898,4095
12,4095,4095,4095,894178,4095,3725,4095
13,4003,4095,4095,894278,4095,4065,4095
14,3977,4095,4095,894378,4095,4095,4095
15,4095,4095,4095,894578,4095,4095,4095
16,4095,4095,4095,894677,4095,4095,4095
17,4095,4095,4095,894778,4095,4095,4095
18,4095,4095,4095,894979,1440,4095,4095
19,4095,4095,4095,895080,1440,4095,4095
20,4095,4095,4095,895180,1272,3962,4095
21,4095,4095,4095,895280,1632,3872,4095
22,4095,4095,4095,895481,4095,3680,4095
23,3963,4095,4095,895581,4095,3671,4095
24,4067,4095,4095,895681,4095,4095,4095
25,4095,4095,4095,895781,4095,4095,4095
26,4095,4095,4095,895981,4095,4095,4095
27,4095,4095,4095,896081,4095,4095,4095
28,4095,4095,4095,896180,1416,4095,4095
29,4095,4095,4095,896281,1416,4095,4095
30,4095,4095,4095,896480,1301,3759,4095
31,4095,4095,4095,896581,2363,3691,4095
32,4095,4095,4095,896680,4095,3657,4095
33,4095,4095,4095,896781,4095,3793,4095
34,4077,4095,4095,896981,4095,4095,4095
35,4095,4095,4095,897081,4095,4095,4095
36,4095,4095,4095,897182,4095,4095,4095
37,4095,4095,4095,897283,4095,4095,4095
38,4095,4095,4095,897483,4095,4095,4095
39,4095,4095,4095,897582,3067,4095,4095
40,4095,4095,4095,897682,1405,4093,4095
41,4095,4095,4095,897782,1405,4093,4095
42,4095,4095,4095,897983,1390,3873,4095
43,4095,4095,4095,898083,2308,3696,4095
44,4092,4095,4095,898182,4095,3679,4095
45,3959,4095,4095,898283,4095,4095,4095
