,heel1,ball11,ball12,time,heel2,ball21,ball22
0,3726,2967,4095,260069,335,3355,4095
1,3728,2963,4095,260170,357,3471,4095
2,3737,2943,4095,260372,724,3381,4095
3,3724,2936,4095,260471,401,3431,4095
4,3743,2951,4095,260571,295,3409,4095
5,3739,2971,4095,260671,317,3383,4095
6,3723,2936,4095,260772,399,3407,4095
7,3735,2957,4095,260972,348,3392,4095
8,3725,2935,4095,261073,348,3284,4095
9,3724,2947,4095,261172,361,3468,4095
10,3735,2971,4095,261373,361,3352,4095
11,3727,2932,4095,261473,445,3473,4095
12,3726,2951,4095,261573,395,3475,4095
13,3724,2928,4095,261672,371,3354,4095
14,3712,2957,4095,261872,363,3343,4095
15,3722,2947,4095,261972,504,3303,4095
16,3727,2928,4095,262073,391,3383,4095
17,3719,2932,4095,262172,357,3355,4095
18,3724,2932,4095,262374,359,3361,4095
19,3735,2963,4095,262473,343,3355,4095
20,3737,2967,4095,262975,344,3367,4095
21,3731,2947,4095,263075,353,3465,4095
22,3737,2963,4095,263174,366,3285,4095
23,3743,2947,4095,263375,330,3299,4095
24,3732,2939,4095,263475,333,3465,4095
25,3737,2931,4095,263575,306,3377,4095
26,3739,2959,4095,263674,323,3469,4095
27,3727,2936,4095,263775,328,3296,4095
28,3732,2920,4095,263975,336,3468,4095
29,3735,2935,4095,264075,291,3284,4095
30,3735,2928,4095,264174,291,3276,4095
31,3735,2920,4095,264274,327,3467,4095
32,3735,2939,4095,264475,336,3280,4095
33,3726,2924,4095,264575,309,3361,4095
34,3712,2924,4095,264674,336,3278,4095
35,3727,2929,4095,264775,336,3278,4095
36,3720,2920,4095,264875,325,3389,4095
37,3723,2935,4095,265075,348,3469,4095
38,3720,2939,4095,265175,309,3435,4095
39,3720,2935,4095,265275,309,3379,4095
40,3729,2920,4095,265374,312,3397,4095
41,3722,2930,4095,265574,331,3459,4095
42,3733,2924,4095,265674,345,3455,4095
43,3712,2919,4095,265775,333,3419,4095
44,3722,2955,4095,265875,417,3462,4095
45,3720,2943,4095,266076,425,3467,4095
46,3735,2916,4095,266175,365,3455,4095
47,3729,2920,4095,266276,365,3455,4095
48,3712,2922,4095,266376,335,3387,4095
49,3722,2943,4095,266575,348,3276,4095
50,3726,2935,4095,266675,310,3277,4095
51,3720,2921,4095,266775,375,3461,4095
52,3712,2931,4095,266876,350,3455,4095
53,3711,2931,4095,267076,445,3461,4095
54,3712,2936,4095,267176,307,3370,4095
55,3725,2922,4095,267276,355,3379,4095
56,3724,2955,4095,267477,374,3389,4095
57,3723,2955,4095,268077,734,3288,4095
58,3725,2931,4095,268177,693,3276,4095
59,3712,2931,4095,268276,441,3345,4095
60,3723,2933,4095,268377,465,3280,4095
61,3723,2920,4095,268477,482,3463,4095
62,3711,2916,4095,268676,755,3462,4095
63,3720,2916,4095,268776,576,3432,4095
64,3722,2916,4095,268876,456,3351,4095
65,3731,2916,4095,269077,456,3351,4095
66,3723,2929,4095,269176,411,3289,4095
67,3737,2910,4095,269277,777,3288,4095
68,3724,2912,4095,269477,340,3317,4095
69,3720,2923,4095,269577,366,3288,4095
70,3709,2908,4095,269678,355,3421,4095
71,3735,2912,4095,269777,411,3373,4095
72,3711,2921,4095,269978,439,3448,4095
73,3731,2914,4095,270078,393,3463,4095
74,3735,2920,4095,270177,366,3399,4095
75,3712,2923,4095,270277,366,3399,4095
76,3728,2914,4095,270478,325,3264,4095
77,3731,2908,4095,270579,341,3463,4095
78,3735,2917,4095,270678,302,3341,4095
79,3735,2931,4095,270778,325,3377,4095
80,3735,2927,4095,270979,333,3274,4095
81,3712,2916,4095,271079,312,3264,4095
82,3727,2914,4095,271179,391,3282,4095
83,3724,2947,4095,271280,405,3351,4095
84,3708,2973,4095,271480,341,3469,4095
85,3696,2938,4095,271581,371,3323,4095
86,3702,2934,4095,271680,303,3364,4095
87,3705,2924,4095,271781,303,3364,4095
88,3721,2944,4095,271881,393,3339,4095
89,3688,2947,4095,272081,393,3339,4095
90,3690,2959,4095,272180,448,3283,4095
91,3681,2961,4095,272280,462,3280,4095
92,3684,2948,4095,272381,405,3464,4095
93,3691,2940,4095,272580,384,3276,4095
