,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,3384,4095,1044612,4095,4095,4095
1,4095,3352,4095,1044712,4095,4095,4095
2,4095,3337,4095,1044913,4095,4095,4095
3,4095,4095,4095,1045013,4095,1957,4095
4,4095,4095,4095,1045113,4095,2145,4095
5,4095,4095,4095,1045212,4095,2123,4095
6,4095,4095,4095,1045412,1145,4095,4095
7,4095,4095,4095,1045513,1145,4095,4095
8,4095,4095,4095,1045613,1827,4095,4095
9,4095,4095,4095,1045713,4095,4095,4095
10,4095,3437,4095,1045912,4095,4095,4095
11,4090,3222,4095,1046012,4095,3970,4095
12,4095,3287,4095,1046113,4095,4095,4095
13,4095,3480,4095,1046213,4095,4095,4095
14,4095,4061,4095,1046313,4095,4095,4095
15,4095,4095,4095,1046514,4095,4095,4095
16,4095,4095,4095,1046614,1937,4080,4095
17,4095,4095,4095,1046714,1177,4095,4095
18,4095,4095,4095,1046814,1084,4095,4095
19,4095,4095,4095,1047014,1084,4095,4095
20,4095,4095,4095,1047114,4095,4095,4095
21,4095,3865,4095,1047214,4095,4095,4095
22,4088,3407,4095,1047314,4095,4095,4095
23,4095,3352,4095,1047516,4095,4095,4095
24,4095,3359,4095,1047615,4095,4095,4095
25,4095,4095,4095,1047715,4095,4095,4095
26,4095,4095,4095,1047816,4095,4095,4095
27,4095,4095,4095,1048015,1925,4095,4095
28,4095,4095,4095,1048115,1140,4095,4095
29,4095,4095,4095,1048216,1069,4095,4095
30,4095,4095,4095,1048416,1398,4095,4095
31,4095,3992,4095,1048517,1398,4095,4095
32,3818,3395,4095,1048616,4095,1733,4095
33,3932,3381,4095,1048716,4095,1733,4095
34,3959,3392,4095,1048816,4095,4095,4095
35,4095,4095,4095,1049018,4095,1625,4095
36,4095,4095,4095,1049118,4095,1612,4095
37,4095,4095,4095,1049219,1174,4095,4095
38,4095,4095,4095,1049419,1271,1287,4095
39,4095,4095,4095,1049519,1925,4095,4095
40,4095,4095,4095,1049618,3024,1111,4095
41,4064,3589,4095,1049718,4095,1383,4095
42,4095,3640,4095,1049918,4095,4095,4095
43,4095,4000,4095,1050018,4095,4095,4095
44,4095,4095,4095,1050118,4095,4095,4095
45,4095,4095,4095,1050219,4095,4095,4095
46,4095,4095,4095,1050320,1905,1944,4095
47,4095,4095,4095,1050522,1115,4095,4095
48,4095,4095,4095,1050622,1246,4095,4095
49,4095,4095,4095,1050722,1963,4095,4095
50,4095,4095,4095,1050821,4095,4095,4095
51,4032,3343,4095,1051023,4095,1518,4064
52,4095,3351,4095,1051122,4095,4095,4095
53,4095,3435,4095,1051223,4095,4095,4095
54,4095,4095,4095,1051423,4095,4095,4095
55,4095,4095,4095,1051522,4095,4095,4095
56,4095,4095,4095,1051622,1317,4095,4095
57,4095,4095,4095,1051823,1097,1326,4095
58,4095,4095,4095,1051923,1497,1221,4095
59,4095,4095,4095,1052024,2223,1068,4095
60,4095,4095,4095,1052123,4095,1113,4095
61,4095,3632,4095,1052324,4095,4095,4095
62,4095,3931,4095,1052423,4095,4095,4095
63,4095,4095,4095,1052524,4095,4095,4095
64,4095,4095,4095,1052623,4095,4095,4095
65,4095,4095,4095,1052824,4095,4095,4095
66,4095,4095,4095,1052924,1054,4095,4095
67,4095,4095,4095,1053024,1104,4095,4095
