,heel1,ball11,ball12,time,heel2,ball21,ball22
0,3918,4095,4095,3482539,3484,4095,4095
1,3946,4095,4095,3482638,4095,4095,4095
2,4027,4095,4095,3482738,4095,4095,4095
3,4095,4095,4095,3482938,4095,4095,4095
4,4095,4095,4095,3483039,4095,4095,4095
5,4000,4052,4040,3483238,2488,3629,4095
6,4095,4095,4095,3483339,1419,3566,4095
7,4009,4050,4029,3483439,1863,3361,4095
8,4095,4095,4095,3483540,3875,3635,4095
9,4095,3943,4095,3483740,3875,3635,4095
10,4029,3962,4095,3483841,4095,4095,4095
11,3967,3643,4095,3483941,4095,4095,4095
12,4095,4095,4095,3484141,4095,4095,4095
13,4095,4095,4095,3484241,4095,4095,4095
14,4095,4095,4095,3484341,3973,4095,4095
15,4095,4095,4095,3484441,1545,4077,4095
16,4095,4095,4095,3484642,2444,3831,4095
17,4095,4095,4095,3484741,3924,3839,4095
18,4095,4095,4095,3484841,3994,4095,4095
19,4077,4095,4095,3485043,4095,4095,4095
20,4095,4095,4095,3485142,4095,4095,4095
21,4095,4095,4095,3485242,4095,4095,4095
22,4095,4095,4095,3485442,3996,4095,4095
23,4095,4095,4095,3485843,3731,3691,4095
24,4095,4095,4095,3485943,3851,4095,4095
25,4095,4095,4095,3486144,4095,4095,4095
26,4095,4095,4095,3486244,4095,4095,4095
27,4011,4095,4095,3486444,4095,4095,4095
28,4095,4095,4095,3486545,4043,4095,4095
29,4095,4095,4095,3486645,3832,4095,4095
30,4095,4095,4095,3486744,3552,3939,4095
31,4095,4095,4095,3486946,3741,3888,4095
32,4095,4095,4095,3487046,3939,4095,4095
33,4095,4032,4095,3487145,4064,4095,4095
34,4095,4095,4095,3487347,4095,4095,4095
35,4024,4095,4095,3487447,4095,4095,4095
36,4095,4095,4095,3487546,4095,4095,4095
37,4095,4095,4095,3487647,3872,4095,4095
38,4095,4095,4095,3487847,2072,3691,4057
39,3991,4030,4041,3487947,1701,3722,4095
40,3998,4051,4021,3488047,2699,3810,4095
41,4095,4095,4095,3488247,4095,4095,4095
42,4095,4095,4095,3488348,4095,4095,4095
43,4095,4095,4095,3488449,4095,4095,4095
44,4095,4095,4095,3488548,3875,4095,4095
45,4095,4095,4095,3488748,3875,4095,4095
46,4095,4095,4095,3488849,2200,3230,4095
47,4095,4022,4011,3488950,2200,3230,4095
48,4095,4095,4095,3489149,3877,4028,4095
49,4095,4015,4095,3489250,3877,4028,4095
50,4095,4095,4095,3489349,4095,4095,4095
51,4095,4095,4095,3489549,4095,4095,4095
52,4095,4095,4095,3489650,3833,4095,4095
53,4095,4095,4095,3489750,2011,3508,4095
54,4095,4095,4095,3489850,1425,3268,4095
55,4095,4095,4095,3490051,2099,3488,4095
56,4095,4095,4095,3490150,4080,4095,4095
57,4095,4095,4095,3490250,4080,4095,4095
58,4095,4095,4095,3490450,4095,4095,4095
59,4095,4095,4095,3490550,4095,4095,4095
60,4095,4095,4095,3490751,3992,4095,4095
61,4095,4095,4095,3490851,1977,3496,4095
62,4095,4095,4095,3490950,1977,3496,4095
63,4095,4095,4095,3491150,3764,3952,4095
64,4095,4095,4095,3491251,3764,3952,4095
65,4095,4095,4095,3491351,4046,4095,4095
66,4095,4095,4095,3491552,4095,4095,4095
67,4095,4095,4095,3491653,4095,4095,4095
68,4095,4095,4095,3491752,3801,4095,4095
69,4095,4095,4095,3491853,2380,3224,4095
70,4011,4058,4040,3492053,3217,3142,4095
71,4095,4095,4095,3492152,3676,3805,4095
72,4053,3707,4095,3492253,3853,4095,4095
73,4044,4071,4095,3492352,4095,4095,4095
74,4012,4029,4041,3492553,4095,4095,4095
75,4095,4095,4095,3492653,4072,4095,4095
76,4095,4095,4095,3492852,3861,4095,4095
77,4095,4095,4095,3492952,2112,3392,4048
78,4095,4095,4095,3493053,2935,3285,4045
79,4016,4095,4095,3493254,3648,3817,4095
80,4095,4095,4095,3493354,4095,4095,4095
81,4095,4095,4095,3493454,4095,4095,4095
82,4095,4095,4095,3493653,4078,4095,4095
83,4095,4095,4095,3493754,4078,4095,4095
84,4095,4095,4095,3493853,1657,3283,4095
85,4095,4095,4095,3494054,1657,3283,4095
86,4095,4095,4095,3494154,3603,3408,4095
87,4095,4095,4095,3494254,3659,3904,4095
88,4095,4095,4095,3494454,4095,4095,4095
89,4095,4095,4095,3494554,4095,4095,4095
90,4095,4095,4095,3494654,4095,4095,4095
91,4095,4095,4095,3494755,3941,4095,4095
92,4095,4095,4095,3494957,3916,3928,4095
93,4095,4095,4095,3495056,1889,3624,4095
94,4095,4095,4095,3495256,2665,3632,4095
95,4095,3863,4095,3495357,4076,4095,4095
96,4095,4095,4095,3495456,4076,4095,4095
97,4095,4095,4095,3495657,4095,4095,4095
98,4095,4095,4095,3495756,4087,4095,4095
99,4095,4095,4095,3495857,3675,4095,4095
100,4095,4095,4095,3496057,2128,3362,4088
101,4095,4095,4095,3496156,2696,3504,4095
102,4095,4095,4095,3496656,4095,4095,4095
