,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4045,4095,3601471,3755,4067,4095
1,4095,4095,4095,3601572,3642,3751,4095
2,4095,4095,4095,3601673,3677,3728,4095
3,4095,4095,4095,3601874,3732,3755,4095
4,4095,4095,4095,3601973,3679,3675,4095
5,3993,4026,4024,3602074,3806,4081,4095
6,4095,4095,4095,3602276,4095,4095,4095
7,4095,4095,4095,3602376,4080,4095,4095
8,4095,4095,4095,3602575,4064,4095,4095
9,4095,4095,4095,3602675,4064,4095,4095
10,4095,4095,4095,3602775,3811,4095,4095
11,4095,4095,4095,3602976,3696,3901,4095
12,4095,4095,4095,3603077,3868,3971,4095
13,4095,4095,4095,3603176,3801,3966,4095
14,4095,4095,4095,3603277,3824,3928,4095
15,4095,4095,4095,3603477,3927,4095,4095
16,4095,4095,4095,3603577,4095,4095,4095
17,4095,4095,4095,3603676,4095,4095,4095
18,4095,4095,4095,3603877,4095,4095,4095
19,4095,4095,4095,3603977,4095,4095,4095
20,4095,4095,4095,3604077,3533,4039,4095
21,4095,4095,4095,3604176,1725,3675,4095
22,4095,4095,4095,3604377,1595,3728,4095
23,3989,4038,4021,3604476,1404,3915,4095
24,3965,3836,4031,3604577,1359,3927,4095
25,4095,3852,4095,3604779,2055,3764,4095
26,4095,3943,4095,3604879,4095,4095,4095
27,4095,4005,4095,3605078,4095,4095,4095
28,4095,4003,4095,3605178,4095,4095,4095
29,4095,4095,4095,3605279,4095,4095,4095
30,4095,4095,4095,3605478,3767,4076,4095
31,4095,4095,4095,3605578,1790,3751,4095
32,3996,4095,4095,3605679,1671,3807,4095
33,4037,4095,4095,3605879,2011,3802,4095
34,3929,3950,4095,3605979,1994,3901,4095
35,3821,3883,4095,3606080,3796,3742,4095
36,3933,4057,4095,3606179,4095,4095,4095
37,3945,3991,4095,3606380,4095,4095,4095
38,4095,4095,4095,3606479,4093,4095,4095
39,4095,4095,4095,3606680,3783,4095,4095
40,4095,4095,4095,3606880,1850,3760,4095
41,4095,4095,4095,3606980,1850,3760,4095
42,4095,4095,4095,3607081,3795,3884,4095
43,4095,4095,4095,3607281,3795,3884,4095
44,4095,4095,4095,3607381,4095,4095,4095
45,4095,4095,4095,3607580,4063,4095,4095
46,4095,4095,4095,3607681,4095,4095,4095
47,4095,4095,4095,3607780,4095,4095,4095
48,4095,4095,4095,3607981,1920,4087,4095
49,4095,4095,4095,3608081,1053,3696,4095
50,4095,4095,4095,3608281,1393,4032,4095
51,4095,4095,4095,3608381,3944,4095,4095
52,3994,4013,4022,3608481,3944,4095,4095
53,4095,4095,4095,3608581,4068,4095,4095
54,4095,4095,4095,3608781,4068,4095,4095
55,4095,4095,4095,3608882,3790,3763,4095
56,3996,4016,4025,3608982,3790,3763,4095
57,4095,4095,4095,3609081,3680,3552,4095
58,4095,4095,4095,3609281,3680,3552,4095
59,4095,4095,4095,3609382,3891,3924,4095
60,4095,4095,4095,3609481,3891,3924,4095
61,4095,4095,4095,3609682,3933,4095,4095
62,4095,4095,4095,3609783,4086,4095,4095
63,4095,4095,4095,3609883,4056,4095,4095
64,4095,4095,4095,3609982,3712,3872,4095
65,4095,4095,4095,3610182,3672,3599,4095
66,4095,4095,4095,3610285,3831,3693,4095
67,4095,4095,4095,3610385,3881,3819,4095
68,4095,4095,4095,3610585,3704,3753,4095
69,4095,4095,4095,3610685,4008,4095,4095
70,4095,4095,4095,3610786,4095,4095,4095
71,3987,4095,4095,3610886,4095,4095,4095
72,4095,4095,4095,3611085,3697,4059,4095
73,4095,4095,4095,3611185,3656,3592,4095
74,4095,4095,4095,3611286,3724,3659,4095
75,4095,4095,4095,3611385,3963,4077,4095
76,4095,4095,4095,3611585,3769,3848,4095
77,4095,4095,4095,3611685,3963,4095,4095
78,4095,4095,4095,3611786,4095,4095,4095
79,4095,4095,4095,3611985,4095,4095,4095
80,4095,4095,4095,3612086,4095,4095,4095
81,4095,4095,4095,3612185,4095,4095,4095
82,4095,4095,4095,3612386,3679,3704,4095
83,4095,4095,4095,3612485,3688,3603,4095
84,4095,4095,4095,3612586,3772,3917,4095
85,4095,4095,4095,3612786,3772,3917,4095
86,4095,4095,4095,3612887,4095,4095,4095
87,4095,4095,4095,3612986,4095,4095,4095
88,4095,4095,4095,3613086,4064,4095,4095
89,4095,4095,4095,3613286,4064,4095,4095
90,4095,4095,4095,3613387,3719,3744,4095
91,4095,4095,4095,3613486,3668,3444,4095
92,4095,4095,4095,3613587,3941,4003,4095
93,4095,4095,4095,3613787,3859,3938,4095
94,4095,4095,4095,3613888,3944,4095,4095
95,4095,4095,4095,3613988,4095,4095,4095
96,4095,4095,4095,3614188,4095,4095,4095
97,4095,4095,4095,3614288,4095,4095,4095
98,4095,4095,4095,3614388,3815,3672,4095
99,4095,4095,4095,3614489,3815,3672,4095
100,3988,4019,4029,3614689,3747,3702,4095
101,4095,4095,4095,3614788,3747,3702,4095
102,4095,4095,4095,3614988,3809,4095,4076
103,4095,4095,4095,3615089,4057,4095,4095
104,4095,4095,4095,3615188,4095,4095,4095
105,4095,4095,4095,3615288,4080,4095,4095
106,4095,4095,4095,3615488,4095,4095,4095
107,4095,4095,4095,3615588,3710,3743,4095
108,4095,4095,4095,3615688,3813,3725,4095
109,4095,4095,4095,3615789,3800,3941,4095
110,4095,4095,4095,3615991,3741,3672,4095
111,4095,4095,4095,3616091,3755,3896,4095
112,4095,4095,4095,3616191,4095,4095,4095
113,3967,4013,4020,3616394,4095,4095,4095
