,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,4095,4095,1059458,4095,4095,4095
1,4095,4095,4095,1059559,4095,4095,4095
2,4095,4095,4095,1059659,4095,4095,4095
3,4095,4095,4095,1059859,1596,4095,4095
4,4095,4095,4095,1059959,1256,4095,4095
5,4095,4095,4095,1060059,1663,4095,4095
6,4095,4095,4095,1060259,2131,4095,4095
7,4095,4095,4095,1060359,2131,4095,4095
8,4095,4095,4095,1060459,4095,4095,4095
9,4095,4095,4095,1060558,4095,4095,4095
10,4095,4095,4095,1060759,4095,4095,4095
11,4095,4095,4095,1060859,4095,4095,4095
12,4095,4095,4095,1060958,1756,4095,4095
13,4095,4095,4095,1061059,1458,4095,4095
14,4095,4095,4095,1061259,2065,4095,4095
15,4095,4095,4095,1061358,2428,4095,4095
16,4095,4095,4095,1061458,2889,4095,4095
17,4016,4095,4095,1061659,4095,4095,4095
18,4095,4095,4095,1061759,4095,4095,4095
19,4095,4095,4095,1061858,4095,4095,4095
20,4095,4095,4095,1061958,4095,4095,4095
21,4095,4095,4095,1062159,4095,4095,4095
22,4095,4095,4095,1062258,1333,4095,4095
23,4095,4095,4095,1062358,1511,4095,4095
24,4095,4095,4095,1062458,2151,4095,4095
25,4095,4095,4095,1062659,2640,4095,4095
26,3871,4095,4095,1062758,4095,4095,4095
27,4056,4095,4095,1062859,4095,4095,4095
28,4095,4095,4095,1062958,4095,4095,4095
29,4095,4095,4095,1063159,4095,4095,4095
30,4095,4095,4095,1063259,4095,4095,4095
31,4095,4095,4095,1063359,3964,4095,4095
32,4095,4095,4095,1063459,1285,4095,4095
33,4095,4095,4095,1063659,2139,4095,4095
34,4095,4095,4095,1063760,1959,4095,4095
35,3976,4095,4095,1063860,1605,4095,4095
36,3916,4095,4095,1063960,4095,4095,4095
37,4095,4095,4095,1064160,4095,4095,4095
38,4095,4095,4095,1064259,4095,4095,4095
39,4095,4095,4095,1064359,4095,4095,4095
40,4095,4095,4095,1064459,1305,4095,4095
41,4095,4095,4095,1064663,1128,4095,4095
42,4095,4095,4095,1064764,1997,4095,4095
43,4095,4095,4095,1064964,1672,4095,4095
44,3985,4095,4095,1065064,2916,4095,4095
45,4095,4095,4095,1065164,4095,4095,4095
46,4095,4095,4095,1065364,4095,4095,4095
47,4095,4095,4095,1065463,4095,4095,4095
48,4095,4095,4095,1065564,3985,4095,4095
49,4095,4095,4095,1065664,1501,4095,4095
50,4095,4095,4095,1065865,1253,4095,4095
51,4095,4095,4095,1065965,1611,4095,4095
52,4095,4095,4095,1066065,1656,4095,4095
53,3999,4095,4095,1066265,4095,4095,4095
54,3931,4095,4095,1066365,4095,4095,4095
55,4095,4095,4095,1066465,4095,4095,4095
56,4095,4095,4095,1066665,4095,4095,4095
57,4095,4095,4095,1066766,4095,4095,4095
58,4095,4095,4095,1066965,1320,4095,4095
59,4095,4095,4095,1067066,1320,4095,4095
60,4095,4095,4095,1067166,1791,4095,4095
61,4047,4095,4095,1067367,1745,4095,4095
62,3955,4095,4095,1067466,4095,4095,4095
63,4095,4095,4095,1067567,4095,4095,4095
64,4095,4095,4095,1067767,4095,4095,4095
65,4095,4095,4095,1067867,4095,4095,4095
66,4095,4095,4095,1067967,1931,4095,4095
67,4095,4095,4095,1068168,1388,3992,4095
68,4095,4095,4095,1068268,1905,4095,4095
