,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4020,4095,4095,1233510,1408,4095,4095
1,4095,4095,4095,1233711,1274,4095,4095
2,4095,4095,4095,1233911,1160,4095,4095
3,4095,4095,4095,1234012,1136,4095,4095
4,4095,4095,4095,1234214,1252,3948,4095
5,4095,4095,4095,1234314,2637,3751,4095
6,4003,4095,4095,1234414,4095,3768,4095
7,3939,4095,4095,1234614,4095,4095,4095
8,4000,4093,4095,1234714,4095,4095,4095
9,4057,4095,4095,1234814,4095,4095,4095
10,4095,4095,4095,1235014,4095,4095,4095
11,4095,4095,4095,1235114,4095,4095,4095
12,4095,4095,4095,1235214,4095,4095,4095
13,4095,4095,4095,1235314,4095,4095,4095
14,4095,4095,4095,1235514,1567,4066,4095
15,4095,4095,4095,1235614,1478,3915,4095
16,4095,4095,4095,1235714,2979,3929,4095
17,3937,4095,4095,1235914,4095,3940,4095
18,3944,4095,4095,1236014,4095,4007,4095
19,4047,4095,4095,1236115,4095,4095,4095
20,4095,4095,4095,1236215,4095,4095,4095
21,4095,4095,4095,1236415,4095,4095,4095
22,4095,4095,4095,1236514,4095,4095,4095
23,4095,4095,4095,1236614,4095,4095,4095
24,4095,4095,4095,1236715,1911,3919,4095
25,4095,4095,4095,1236916,1911,3919,4095
26,4095,4095,4095,1237016,1811,3916,4095
27,4095,4095,4095,1237116,3723,3783,4095
28,4016,4095,4095,1237316,4095,3699,4095
29,4003,4095,4095,1237415,4095,4095,4095
30,4095,4095,4095,1237616,4095,4095,4095
31,4095,4095,4095,1237716,4095,4095,4095
32,4095,4095,4095,1237815,4095,4095,4095
33,4095,4095,4095,1238016,4095,4095,4095
34,4095,4095,4095,1238117,2085,4049,4095
35,4095,4095,4095,1238217,2201,4095,4095
36,4095,4095,4095,1238317,2201,4095,4095
37,4095,4095,4095,1238517,4095,3928,4095
38,4091,4095,4095,1238617,4095,3928,4095
39,4089,4095,4095,1238717,4095,4095,4095
40,4095,4095,4095,1238917,4095,4095,4095
41,4095,4095,4095,1239016,4095,4095,4095
42,4095,4095,4095,1239116,4095,4095,4095
43,4095,4095,4095,1239217,4095,4095,4095
44,4095,4095,4095,1239316,1587,3980,4095
45,4095,4095,4095,1239518,2035,4095,4095
46,4095,4095,4095,1239618,2216,4095,4095
47,4095,4095,4095,1239817,4095,4095,4095
48,4051,4095,4095,1239918,4095,4095,4095
49,3976,4095,4095,1240018,4095,4095,4095
50,4095,4095,4095,1240217,4095,4095,4095
51,4095,4095,4095,1240318,4095,4095,4095
52,4095,4095,4095,1240418,4095,4095,4095
53,4095,4095,4095,1240518,4095,4095,4095
54,4095,4095,4095,1240718,1510,4095,4095
55,4095,4095,4095,1240817,1203,3999,4095
56,4095,4095,4095,1240919,1336,3931,4095
57,4095,4095,4095,1241120,1598,3838,4095
58,3929,4095,4095,1241220,3192,3577,4095
59,4024,4095,4095,1241320,4095,4095,4095
60,4095,4095,4095,1241419,4095,4095,4095
61,4095,4095,4095,1241620,4095,4095,4095
62,4095,4095,4095,1241720,4095,4095,4095
63,4095,4095,4095,1241821,4095,4095,4095
64,4095,4095,4095,1242022,1631,3795,4095
65,4095,4095,4095,1242122,1631,3795,4095
66,4095,4095,4095,1242222,3694,3673,4095
67,4095,4095,4095,1242422,4095,3679,4095
68,4094,4095,4095,1242521,4095,4095,4095
69,4092,4095,4095,1242622,4095,4095,4095
70,4095,4095,4095,1242823,4095,4095,4095
71,4095,4095,4095,1242924,4095,4095,4095
72,4095,4095,4095,1243023,4095,4095,4095
73,4095,4095,4095,1243125,1679,3915,4095
74,4095,4095,4095,1243325,1781,4089,4095
75,4095,4095,4095,1243426,2359,3960,4095
76,3955,4095,4095,1243626,4095,3699,4095
77,4037,4095,4095,1243725,4095,4095,4095
78,4095,4095,4095,1243826,4095,4095,4095
79,4095,4095,4095,1243927,4095,4095,4095
80,4095,4095,4095,1244227,4095,4095,4095
81,4095,4095,4095,1244327,2073,3931,4095
82,4095,4095,4095,1244527,1931,3993,4095
83,4095,4095,4095,1244627,2969,3916,4095
84,4059,4095,4095,1244727,4095,3829,4095
85,4071,4095,4095,1244927,4095,4095,4095
86,4093,4095,4095,1245027,4095,4095,4095
87,4095,4095,4095,1245127,4095,4095,4095
88,4095,4095,4095,1245227,4095,4095,4095
89,4095,4095,4095,1245427,3227,4095,4095
