,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4075,4095,4095,762306,1308,4095,4095
1,4095,4095,4095,762405,1319,4095,4095
2,4083,4095,4095,762506,1320,4095,4095
3,4095,4095,4095,762606,1319,4095,4095
4,4095,4095,4095,762805,1318,4095,4095
5,4071,4095,4095,762906,1315,4095,4095
6,4060,4095,4095,763006,1315,4095,4095
7,4024,4095,4095,763207,1319,4095,4095
8,4014,4095,4095,763307,1320,4095,4095
9,4007,4095,4095,763407,1323,4095,4095
10,4000,4095,4095,763506,1352,4095,4095
11,3987,4095,4095,763709,1330,4095,4095
12,4008,4095,4095,763810,1332,4095,4095
13,3997,4095,4095,763909,1328,4095,4095
14,4007,4095,4095,764010,1324,4095,4095
15,3928,4095,4095,764210,1293,4095,4095
16,3929,4095,4095,764310,1289,4095,4095
17,4016,4095,4095,764410,1280,4095,4095
18,4005,4095,4095,764510,1271,4095,4095
19,4028,4095,4095,764712,1275,4095,4095
20,3992,4095,4095,764812,1279,4095,4095
21,3987,4095,4095,764911,1267,4095,4095
22,3993,4095,4095,765112,1239,4095,4095
23,4015,4095,4095,765212,1244,4095,4095
24,3980,4095,4095,765312,1250,4093,4095
25,3998,4095,4095,765513,1250,4093,4095
26,3986,4095,4095,765612,1256,4095,4095
27,4000,4095,4095,765813,1256,4095,4095
28,3992,4095,4095,765913,1255,4095,4095
29,3983,4095,4095,766013,1256,4095,4095
30,3985,4095,4095,766114,1249,4095,4095
31,3999,4095,4095,766314,1249,4095,4095
32,3983,4095,4095,766413,1248,4095,4095
33,4008,4095,4095,766513,1254,4093,4095
34,3991,4095,4095,766714,1247,4095,4095
35,3991,4095,4095,766815,1249,4095,4095
36,4004,4095,4095,766915,1243,4095,4095
37,3986,4095,4095,767015,1245,4095,4095
38,3980,4095,4095,767216,1246,4095,4095
39,3984,4095,4095,767318,1249,4095,4095
40,3987,4095,4095,767419,1248,4095,4095
41,4000,4095,4095,767519,1247,4095,4095
42,3987,4095,4095,767719,1245,4095,4095
43,3995,4095,4095,767819,1245,4095,4095
44,4000,4095,4095,767919,1248,4095,4095
45,3987,4095,4095,768019,1247,4095,4095
46,3988,4095,4095,768120,1239,4095,4095
47,3997,4095,4095,768323,1242,4095,4095
48,4000,4095,4095,768422,1236,4095,4095
49,3980,4095,4095,768622,1240,4095,4095
50,3979,4095,4095,768722,1240,4095,4095
51,4000,4095,4095,768823,1237,4095,4095
52,3919,4095,4095,768923,1233,4093,4095
53,3999,4095,4095,769124,1235,4095,4095
54,3987,4095,4095,769424,1231,4095,4095
55,3976,4095,4095,769524,1230,4095,4095
56,3968,4095,4095,769624,1227,4095,4095
57,3995,4095,4095,769825,1227,4095,4095
58,3994,4095,4095,769925,1244,4095,4095
59,3960,4095,4095,770025,1260,4095,4095
60,3981,4095,4095,770124,1267,4095,4095
61,3983,4095,4095,770325,1272,4095,4095
62,4024,4095,4095,770425,1267,4093,4095
63,3999,4095,4095,770525,1272,4091,4095
64,4012,4095,4095,770625,1264,4095,4095
65,4028,4095,4095,770825,1256,4085,4095
66,4016,4095,4095,770925,1256,4095,4095
67,4008,4095,4095,771026,1257,4095,4095
68,4000,4095,4095,771125,1251,4095,4095
69,3996,4095,4095,771327,1245,4090,4095
70,3973,4095,4095,771427,1243,4095,4095
71,3975,4095,4095,771527,1251,4095,4095
72,3957,4095,4095,771626,1254,4095,4095
73,3979,4095,4095,771827,1259,4095,4095
74,3961,4095,4095,771927,1257,4095,4095
75,3967,4095,4095,772027,1261,4095,4095
76,3961,4095,4095,772226,1256,4095,4095
77,3955,4095,4095,772327,1254,4095,4095
78,3968,4095,4095,772427,1248,4095,4095
79,3959,4095,4095,772628,1243,4095,4095
80,3984,4095,4095,772728,1240,4089,4095
81,3959,4095,4095,772828,1248,4095,4095
82,3994,4095,4095,772928,1248,4095,4095
83,3971,4095,4095,773128,1262,4095,4095
84,3996,4095,4095,773229,1262,4095,4095
85,3977,4095,4095,773329,1264,4087,4095
86,3900,4095,4095,773529,1264,4083,4095
87,3975,4095,4095,773629,1259,4095,4095
88,3971,4095,4095,773729,1247,4088,4095
89,3947,4095,4095,773929,1243,4088,4095
90,3983,4095,4095,774030,1239,4085,4095
91,3959,4095,4095,774129,1230,4092,4095
92,3965,4095,4095,774230,1230,4092,4095
93,3963,4095,4095,774430,1225,4095,4095
94,3984,4095,4095,774530,1225,4095,4095
95,3984,4095,4095,774629,1225,4091,4095
96,3984,4095,4095,774730,1224,4079,4095
97,3960,4095,4095,774930,1216,4083,4095
98,3960,4095,4095,775031,1221,4092,4095
99,3963,4095,4095,775131,1211,4091,4095
100,3961,4095,4095,775331,1219,4085,4095
101,3993,4095,4095,775431,1215,4087,4095
102,3987,4095,4095,775531,1216,4072,4095
103,3897,4095,4095,775631,1219,4090,4095
104,3981,4095,4095,775831,1215,4094,4095
105,3980,4095,4095,775931,1213,4095,4095
106,3995,4095,4095,776031,1216,4095,4095
107,3991,4095,4095,776231,1213,4077,4095
108,3991,4095,4095,776331,1211,4072,4095
109,3995,4095,4095,776431,1219,4077,4095
110,3998,4095,4095,776530,1207,4081,4095
111,3991,4095,4095,776731,1208,4079,4095
112,4015,4095,4095,776831,1206,4085,4095
