,heel1,ball11,ball12,time,heel2,ball21,ball22
0,4095,3866,4095,1306032,4095,4095,4095
1,4095,3768,4095,1306232,4095,4095,4095
2,4095,3844,4095,1306332,4095,4095,4095
3,4095,4095,4095,1306432,4095,4095,4095
4,4095,4095,4095,1306632,3017,3693,4095
5,4095,4095,4095,1306732,2359,3169,4095
6,4095,4095,4095,1306832,2359,3169,4095
7,4095,4095,4095,1307032,2788,3145,4095
8,4095,3735,4095,1307132,4052,3132,4095
9,4095,3720,4095,1307231,4095,4095,4095
10,4095,3837,4095,1307332,4095,4095,4095
11,4095,3775,4095,1307432,4095,4095,4095
12,4095,4095,4095,1307633,4095,4095,4095
13,4095,4095,4095,1307733,4095,3809,4095
14,4095,4095,4095,1307834,2643,3404,4095
15,4095,4095,4095,1308035,3016,3465,4095
16,4095,4095,4095,1308135,3212,3532,4095
17,4095,3824,4095,1308234,4095,3418,4095
18,4095,3718,4095,1308435,4095,4095,4095
19,4095,3931,4095,1308535,4095,4095,4095
20,4095,3674,4095,1308636,4095,4095,4095
21,4095,4095,4095,1309035,4095,4095,4095
22,4095,4095,4095,1309236,2893,3961,4095
23,4095,3937,4095,1309337,3819,3669,4095
24,4095,3707,4095,1309537,4095,4095,4095
25,4095,3773,4095,1309638,4095,4095,4095
26,4095,3703,4095,1309738,4095,4095,4095
27,4095,4095,4095,1309838,4095,4095,4095
28,4095,4095,4095,1310038,4095,4095,4095
29,4095,4095,4095,1310138,3241,3376,4095
30,4095,4095,4095,1310237,2651,3434,4095
31,4095,4095,4095,1310338,3248,3539,4095
32,4095,3858,4095,1310539,2748,3399,4095
33,4095,3780,4095,1310639,4024,3301,4095
34,4095,3935,4095,1310739,4095,4095,4095
35,4095,3864,4095,1310839,4095,4095,4095
36,4095,4095,4095,1311038,4095,4095,4095
37,4095,4095,4095,1311139,2571,3850,4095
38,4095,4095,4095,1311239,1773,1739,4095
39,4095,4095,4095,1311440,2477,1639,4095
40,4095,4095,4095,1311540,2319,3757,4095
41,4095,4095,4095,1311640,4095,4095,4095
42,4095,3783,4095,1311840,4095,4095,4095
43,4095,3690,4095,1311941,4095,4095,4095
44,4095,4095,4095,1312442,2086,3536,4095
45,4095,4095,4095,1312542,2901,3601,4095
46,4095,4095,4095,1312642,4078,3603,4095
47,4095,3877,4095,1312742,4091,3481,4095
48,4095,3837,4095,1312945,4095,4095,4095
49,4095,3751,4095,1313045,4095,4095,4095
50,4095,3691,4095,1313145,4095,4095,4095
51,4095,4095,4095,1313345,4095,4095,4095
52,4095,4095,4095,1313446,2077,3357,4095
53,4095,4095,4095,1313545,2077,3357,4095
54,4095,4095,4095,1313646,2719,3513,4095
55,4095,4095,4095,1313846,3003,3576,4095
56,4095,3828,4095,1313946,3179,3360,4095
57,4095,3871,4095,1314046,4064,3704,4095
58,4095,3894,4095,1314146,4095,4095,4095
59,4095,4095,4095,1314346,4095,4095,4095
60,4095,4095,4095,1314445,4095,4095,4095
61,4095,4095,4095,1314546,3493,3415,4095
62,4095,4095,4095,1314745,3390,3440,4095
63,4095,4095,4095,1314846,4083,3579,4095
64,4095,3951,4095,1314946,4062,3321,4095
65,4095,3828,4095,1315146,4071,3332,4095
66,4095,3912,4095,1315247,4095,4095,4095
67,4095,3835,4095,1315347,4095,4095,4095
68,4095,4095,4095,1315447,4095,4095,4095
69,4095,4095,4095,1315547,4095,4095,4095
70,4095,4095,4095,1315748,2808,3439,4095
71,4095,4095,4095,1315848,2808,3439,4095
72,4095,4095,4095,1315947,4095,3443,4095
73,4095,4095,4095,1316047,4095,3443,4095
74,4095,3920,4095,1316247,4093,3900,4095
75,4095,3904,4095,1316348,4095,4095,4095
76,4095,3877,4095,1316448,4095,4095,4095
77,4095,3988,4095,1316547,4095,4095,4095
78,4095,4095,4095,1316747,4095,4095,4095
79,4095,4095,4095,1316848,2379,3619,4095
80,4095,4095,4095,1317048,2911,3837,4095
81,4095,4095,4095,1317248,4076,3591,4095
82,4095,4095,4095,1317348,4076,3591,4095
83,4095,4095,4095,1317448,4095,4095,4095
84,4095,4095,4095,1317547,4095,4095,4095
85,4095,4095,4095,1317749,4095,4095,4095
86,4095,4095,4095,1317849,3377,3874,4095
87,4095,4095,4095,1317949,2424,2080,4095
88,4095,4095,4095,1318048,3023,1843,4095
89,4095,4095,4095,1318251,3483,1751,4095
90,4095,4027,4095,1318351,3304,1575,4095
91,4095,3668,4095,1318452,4093,1790,4095
92,4095,3738,4095,1318552,4095,4095,4095
93,4095,3656,4095,1318751,4095,4095,4095
94,4095,4095,4095,1318852,4095,4095,4095
95,4095,4095,4095,1318951,4005,3413,4095
96,4095,4095,4095,1319052,4005,3413,4095
97,4095,4095,4095,1319251,4080,3449,4095
98,4095,4095,4095,1319352,4080,3449,4095
99,4095,4095,4095,1319452,4095,3573,4095
100,4095,4095,4095,1319551,4095,3573,4095
101,4095,4095,4095,1319752,4095,4095,4095
102,4095,4095,4095,1319852,4095,4095,4095
103,4095,4095,4095,1319952,4095,3851,4095
104,4095,4095,4095,1320352,4075,1713,4095
105,4095,4095,4095,1320452,4088,1449,4095
106,4095,3930,4095,1320653,4027,1832,4095
107,4095,3894,4095,1320754,4095,4095,4095
108,4095,4041,4095,1320854,4095,4095,4095
109,4095,3982,4095,1320954,4095,4095,4095
110,4095,4095,4095,1321054,4095,4095,4095
111,4095,4095,4095,1321254,3383,3608,4095
112,4095,4095,4095,1321355,3383,3608,4095
113,4095,4095,4095,1321455,3283,3497,4095
